scenario_id,rule_name,event_id,lot_id,operation_id,operation_seq,tool_id,queue_start_time,start_time,end_time,queue_time,run_time
baseline,EDD,EVT000374,L0068,L0068_OP006,6,T08,42.7,59.1333,59.3333,16.4333,0.2
baseline,EDD,EVT000375,L0046,L0046_OP015,15,T01,58.5167,59.1833,59.6833,0.6666,0.5
baseline,EDD,EVT000376,L0057,L0057_OP011,11,T04,57.1001,59.4833,60.1,2.3832,0.6167
baseline,EDD,EVT000377,L0056,L0056_OP009,9,T10,58.8334,58.8334,59.4334,0.0,0.6
baseline,EDD,EVT000378,L0012,L0012_OP007,7,T07,59.4833,59.4833,60.4166,0.0,0.9333
baseline,EDD,EVT000379,L0068,L0068_OP007,7,T14,59.3333,59.3333,59.7666,0.0,0.4333
baseline,EDD,EVT000380,L0077,L0077_OP009,9,T09,56.5333,57.7999,58.3666,1.2666,0.5667
baseline,EDD,EVT000381,L0059,L0059_OP008,8,T03,55.3332,57.9833,58.6333,2.6501,0.65
baseline,EDD,EVT000382,L0057,L0057_OP012,12,T02,60.1,60.1,60.5833,0.0,0.4833
baseline,EDD,EVT000383,L0076,L0076_OP010,10,T00,56.5666,58.8334,59.1667,2.2668,0.3333
baseline,EDD,EVT000384,L0007,L0007_OP009,9,T06,59.4999,59.4999,60.3666,0.0,0.8667
baseline,EDD,EVT000385,L0043,L0043_OP002,2,T08,57.9833,59.3333,59.6166,1.35,0.2833
baseline,EDD,EVT000386,L0052,L0052_OP004,4,T05,56.5666,59.4999,59.7166,2.9333,0.2167
baseline,EDD,EVT000387,L0050,L0050_OP001,1,T01,18.0,59.6833,59.9833,41.6833,0.3
baseline,EDD,EVT000388,L0037,L0037_OP010,10,T04,59.15,60.1,60.3,0.95,0.2
baseline,EDD,EVT000389,L0007,L0007_OP010,10,T09,60.3666,60.3666,61.5499,0.0,1.1833
baseline,EDD,EVT000390,L0012,L0012_OP008,8,T03,60.4166,60.4166,61.7499,0.0,1.3333
baseline,EDD,EVT000391,L0057,L0057_OP013,13,T11,60.5833,60.5833,61.2166,0.0,0.6333
baseline,EDD,EVT000392,L0002,L0002_OP007,7,T00,59.1333,59.1667,60.7,0.0334,1.5333
baseline,EDD,EVT000393,L0076,L0076_OP011,11,T10,59.1667,59.4334,59.9667,0.2667,0.5333
baseline,EDD,EVT000394,L0029,L0029_OP003,3,T08,45.7333,59.6166,60.0166,13.8833,0.4
baseline,EDD,EVT000395,L0078,L0078_OP002,2,T05,34.6,59.7166,60.2666,25.1166,0.55
baseline,EDD,EVT000396,L0077,L0077_OP010,10,T14,58.3666,59.7666,60.1333,1.4,0.3667
baseline,EDD,EVT000397,L0080,L0080_OP001,1,T01,38.0,59.9833,60.5833,21.9833,0.6
baseline,EDD,EVT000398,L0032,L0032_OP005,5,T04,55.6332,60.3,60.8167,4.6668,0.5167
baseline,EDD,EVT000399,L0027,L0027_OP003,3,T06,56.3666,60.3666,60.7166,4.0,0.35
baseline,EDD,EVT000400,L0056,L0056_OP010,10,T07,59.4334,60.4166,60.7333,0.9832,0.3167
baseline,EDD,EVT000401,L0047,L0047_OP007,7,T02,56.4834,60.5833,61.1166,4.0999,0.5333
baseline,EDD,EVT000402,L0078,L0078_OP003,3,T13,60.2666,60.2666,60.7333,0.0,0.4667
baseline,EDD,EVT000403,L0037,L0037_OP011,11,T10,60.3,60.3,60.85,0.0,0.55
baseline,EDD,EVT000404,L0032,L0032_OP006,6,T08,60.8167,60.8167,61.1667,0.0,0.35
baseline,EDD,EVT000405,L0033,L0033_OP002,2,T05,35.0167,60.2666,60.7999,25.2499,0.5333
baseline,EDD,EVT000406,L0057,L0057_OP014,14,T01,61.2166,61.2166,61.7166,0.0,0.5
baseline,EDD,EVT000407,L0012,L0012_OP009,9,T00,61.7499,61.7499,63.0499,0.0,1.3
baseline,EDD,EVT000408,L0058,L0058_OP004,4,T06,57.25,60.7166,60.9666,3.4666,0.25
baseline,EDD,EVT000409,L0022,L0022_OP010,10,T07,57.1832,60.7333,60.9833,3.5501,0.25
baseline,EDD,EVT000410,L0052,L0052_OP005,5,T04,59.7166,60.8167,61.0334,1.1001,0.2167
baseline,EDD,EVT000411,L0067,L0067_OP010,10,T02,57.7999,61.1166,61.6833,3.3167,0.5667
baseline,EDD,EVT000412,L0077,L0077_OP011,11,T11,60.1333,61.2166,61.5333,1.0833,0.3167
baseline,EDD,EVT000413,L0056,L0056_OP011,11,T09,60.7333,61.5499,62.0332,0.8166,0.4833
baseline,EDD,EVT000414,L0076,L0076_OP012,12,T03,59.9667,61.7499,62.1332,1.7832,0.3833
baseline,EDD,EVT000415,L0076,L0076_OP013,13,T12,62.1332,62.1332,62.3665,0.0,0.2333
baseline,EDD,EVT000416,L0037,L0037_OP012,12,T14,60.85,60.85,61.1667,0.0,0.3167
baseline,EDD,EVT000417,L0057,L0057_OP015,15,T13,61.7166,61.7166,62.3166,0.0,0.6
baseline,EDD,EVT000418,L0028,L0028_OP001,1,T05,14.0,60.7999,61.2499,46.7999,0.45
baseline,EDD,EVT000419,L0012,L0012_OP010,10,T06,63.0499,63.0499,64.1666,0.0,1.1167
baseline,EDD,EVT000420,L0072,L0072_OP007,7,T07,59.2167,60.9833,61.2666,1.7666,0.2833
baseline,EDD,EVT000421,L0047,L0047_OP008,8,T04,61.1166,61.1166,61.7833,0.0,0.6667
baseline,EDD,EVT000422,L0027,L0027_OP004,4,T08,60.7166,61.1667,61.4834,0.4501,0.3167
baseline,EDD,EVT000423,L0043,L0043_OP003,3,T11,59.6166,61.5333,61.9333,1.9167,0.4
baseline,EDD,EVT000424,L0056,L0056_OP012,12,T02,62.0332,62.0332,62.5499,0.0,0.5167
baseline,EDD,EVT000425,L0002,L0002_OP008,8,T01,60.7,61.7166,63.0833,1.0166,1.3667
baseline,EDD,EVT000426,L0032,L0032_OP007,7,T09,61.1667,62.0332,62.3665,0.8665,0.3333
baseline,EDD,EVT000427,L0029,L0029_OP004,4,T03,60.0166,62.1332,62.5832,2.1166,0.45
baseline,EDD,EVT000428,L0022,L0022_OP011,11,T00,60.9833,63.0499,63.2332,2.0666,0.1833
baseline,EDD,EVT000429,L0076,L0076_OP014,14,T14,62.3665,62.3665,62.6332,0.0,0.2667
baseline,EDD,EVT000430,L0056,L0056_OP013,13,T05,62.5499,62.5499,62.9832,0.0,0.4333
baseline,EDD,EVT000431,L0002,L0002_OP009,9,T07,63.0833,63.0833,64.65,0.0,1.5667
baseline,EDD,EVT000432,L0022,L0022_OP012,12,T08,63.2332,63.2332,63.6165,0.0,0.3833
baseline,EDD,EVT000433,L0028,L0028_OP002,2,T04,61.2499,61.7833,62.1,0.5334,0.3167
baseline,EDD,EVT000434,L0077,L0077_OP012,12,T13,61.5333,62.3166,62.8499,0.7833,0.5333
baseline,EDD,EVT000435,L0027,L0027_OP005,5,T12,61.4834,62.3665,62.5665,0.8831,0.2
baseline,EDD,EVT000436,L0037,L0037_OP013,13,T09,61.1667,62.3665,62.6332,1.1998,0.2667
baseline,EDD,EVT000437,L0072,L0072_OP008,8,T02,61.2666,62.5499,63.0832,1.2833,0.5333
baseline,EDD,EVT000438,L0047,L0047_OP009,9,T03,61.7833,62.5832,62.7832,0.7999,0.2
baseline,EDD,EVT000439,L0052,L0052_OP006,6,T01,61.0334,63.0833,63.2666,2.0499,0.1833
baseline,EDD,EVT000440,L0042,L0042_OP007,7,T00,55.4665,63.2332,63.7165,7.7667,0.4833
baseline,EDD,EVT000441,L0003,L0003_OP005,5,T06,55.9166,64.1666,65.2333,8.25,1.0667
baseline,EDD,EVT000442,L0056,L0056_OP014,14,T11,62.9832,62.9832,63.5665,0.0,0.5833
baseline,EDD,EVT000443,L0027,L0027_OP006,6,T04,62.5665,62.5665,63.0165,0.0,0.45
baseline,EDD,EVT000444,L0072,L0072_OP009,9,T12,63.0832,63.0832,63.4165,0.0,0.3333
baseline,EDD,EVT000445,L0022,L0022_OP013,13,T14,63.6165,63.6165,63.9498,0.0,0.3333
baseline,EDD,EVT000446,L0002,L0002_OP010,10,T09,64.65,64.65,65.7,0.0,1.05
baseline,EDD,EVT000447,L0044,L0044_OP002,2,T03,48.2832,62.7832,63.3832,14.5,0.6
baseline,EDD,EVT000448,L0076,L0076_OP015,15,T13,62.6332,62.8499,63.1832,0.2167,0.3333
baseline,EDD,EVT000449,L0003,L0003_OP006,6,T05,65.2333,65.2333,66.65,0.0,1.4167
baseline,EDD,EVT000450,L0038,L0038_OP004,4,T02,48.9665,63.0832,63.4165,14.1167,0.3333
baseline,EDD,EVT000451,L0025,L0025_OP003,3,T01,50.1999,63.2666,63.7333,13.0667,0.4667
baseline,EDD,EVT000452,L0058,L0058_OP005,5,T08,60.9666,63.6165,63.8498,2.6499,0.2333
baseline,EDD,EVT000453,L0077,L0077_OP013,13,T00,62.8499,63.7165,64.1998,0.8666,0.4833
baseline,EDD,EVT000454,L0042,L0042_OP008,8,T07,63.7165,64.65,65.3,0.9335,0.65
baseline,EDD,EVT000455,L0073,L0073_OP001,1,T06,24.0,65.2333,65.4333,41.2333,0.2
baseline,EDD,EVT000456,L0004,L0004_OP004,4,T04,56.9333,63.0165,64.6665,6.0832,1.65
baseline,EDD,EVT000457,L0037,L0037_OP014,14,T13,62.6332,63.1832,63.6332,0.55,0.45
baseline,EDD,EVT000458,L0010,L0010_OP001,1,T03,18.0,63.3832,64.2165,45.3832,0.8333
baseline,EDD,EVT000459,L0077,L0077_OP014,14,T02,64.1998,64.1998,64.4165,0.0,0.2167
baseline,EDD,EVT000460,L0058,L0058_OP006,6,T12,63.8498,63.8498,64.0331,0.0,0.1833
baseline,EDD,EVT000461,L0045,L0045_OP003,3,T01,48.5332,63.7333,64.3166,15.2001,0.5833
baseline,EDD,EVT000462,L0049,L0049_OP001,1,T08,16.0,63.8498,64.1831,47.8498,0.3333
baseline,EDD,EVT000463,L0056,L0056_OP015,15,T14,63.5665,63.9498,64.5665,0.3833,0.6167
baseline,EDD,EVT000464,L0062,L0062_OP003,3,T00,52.6832,64.1998,64.4165,11.5166,0.2167
baseline,EDD,EVT000465,L0017,L0017_OP003,3,T07,58.7332,65.3,66.25,6.5668,0.95
baseline,EDD,EVT000466,L0008,L0008_OP002,2,T06,46.6665,65.4333,66.65,18.7668,1.2167
baseline,EDD,EVT000467,L0022,L0022_OP014,14,T09,63.9498,65.7,66.1333,1.7502,0.4333
baseline,EDD,EVT000468,L0072,L0072_OP010,10,T05,63.4165,66.65,67.3,3.2335,0.65
baseline,EDD,EVT000469,L0042,L0042_OP009,9,T13,65.3,65.3,65.6167,0.0,0.3167
baseline,EDD,EVT000470,L0073,L0073_OP002,2,T12,65.4333,65.4333,65.8833,0.0,0.45
baseline,EDD,EVT000471,L0034,L0034_OP001,1,T08,26.0,64.1831,64.6498,38.1831,0.4667
baseline,EDD,EVT000472,L0062,L0062_OP004,4,T03,64.4165,64.4165,64.8498,0.0,0.4333
baseline,EDD,EVT000473,L0037,L0037_OP015,15,T00,63.6332,64.4165,64.7665,0.7833,0.35
baseline,EDD,EVT000474,L0027,L0027_OP007,7,T02,63.0165,64.4165,65.0665,1.4,0.65
baseline,EDD,EVT000475,L0032,L0032_OP008,8,T14,62.3665,64.5665,64.8832,2.2,0.3167
baseline,EDD,EVT000476,L0022,L0022_OP015,15,T04,66.1333,66.1333,66.6,0.0,0.4667
baseline,EDD,EVT000477,L0078,L0078_OP004,4,T09,60.7333,66.1333,66.4666,5.4,0.3333
baseline,EDD,EVT000478,L0067,L0067_OP011,11,T07,61.6833,66.25,66.6333,4.5667,0.3833
baseline,EDD,EVT000479,L0077,L0077_OP015,15,T06,64.4165,66.65,67.2333,2.2335,0.5833
baseline,EDD,EVT000480,L0038,L0038_OP005,5,T05,63.4165,67.3,67.5,3.8835,0.2
baseline,EDD,EVT000481,L0067,L0067_OP012,12,T10,66.6333,66.6333,67.1666,0.0,0.5333
baseline,EDD,EVT000482,L0042,L0042_OP010,10,T11,65.6167,65.6167,65.9834,0.0,0.3667
baseline,EDD,EVT000483,L0038,L0038_OP006,6,T01,67.5,67.5,67.8,0.0,0.3
baseline,EDD,EVT000484,L0054,L0054_OP001,1,T08,26.0,64.6498,64.9831,38.6498,0.3333
baseline,EDD,EVT000485,L0052,L0052_OP007,7,T00,63.2666,64.7665,64.9498,1.4999,0.1833
baseline,EDD,EVT000486,L0008,L0008_OP003,3,T03,66.65,66.65,68.0167,0.0,1.3667
baseline,EDD,EVT000487,L0032,L0032_OP009,9,T02,64.8832,65.0665,65.5498,0.1833,0.4833
baseline,EDD,EVT000488,L0047,L0047_OP010,10,T13,62.7832,65.6167,65.95,2.8335,0.3333
baseline,EDD,EVT000489,L0027,L0027_OP008,8,T09,65.0665,66.4666,66.6833,1.4001,0.2167
baseline,EDD,EVT000490,L0072,L0072_OP011,11,T04,67.3,67.3,67.8167,0.0,0.5167
baseline,EDD,EVT000491,L0003,L0003_OP007,7,T07,66.65,66.65,67.95,0.0,1.3
baseline,EDD,EVT000492,L0062,L0062_OP005,5,T06,64.8498,67.2333,67.4666,2.3835,0.2333
baseline,EDD,EVT000493,L0068,L0068_OP008,8,T05,59.7666,67.5,67.9333,7.7334,0.4333
baseline,EDD,EVT000494,L0027,L0027_OP009,9,T14,66.6833,66.6833,66.8833,0.0,0.2
baseline,EDD,EVT000495,L0010,L0010_OP002,2,T00,64.2165,64.9498,65.9331,0.7333,0.9833
baseline,EDD,EVT000496,L0040,L0040_OP002,2,T08,47.4332,64.9831,65.6331,17.5499,0.65
baseline,EDD,EVT000497,L0013,L0013_OP004,4,T02,50.5833,65.5498,65.9831,14.9665,0.4333
baseline,EDD,EVT000498,L0052,L0052_OP008,8,T13,64.9498,65.95,66.3667,1.0002,0.4167
baseline,EDD,EVT000499,L0072,L0072_OP012,12,T11,67.8167,67.8167,68.0834,0.0,0.2667
baseline,EDD,EVT000500,L0062,L0062_OP006,6,T09,67.4666,67.4666,67.7499,0.0,0.2833
baseline,EDD,EVT000501,L0078,L0078_OP005,5,T10,66.4666,67.1666,67.6666,0.7,0.5
baseline,EDD,EVT000502,L0017,L0017_OP004,4,T06,66.25,67.4666,68.6499,1.2166,1.1833
baseline,EDD,EVT000503,L0042,L0042_OP011,11,T01,65.9834,67.8,68.1833,1.8166,0.3833
baseline,EDD,EVT000504,L0003,L0003_OP008,8,T04,67.95,67.95,69.3667,0.0,1.4167
baseline,EDD,EVT000505,L0029,L0029_OP005,5,T05,62.5832,67.9333,68.6,5.3501,0.6667
baseline,EDD,EVT000506,L0032,L0032_OP010,10,T07,65.5498,67.95,68.4833,2.4002,0.5333
baseline,EDD,EVT000507,L0004,L0004_OP005,5,T03,64.6665,68.0167,68.9167,3.3502,0.9
baseline,EDD,EVT000508,L0052,L0052_OP009,9,T08,66.3667,66.3667,66.5834,0.0,0.2167
baseline,EDD,EVT000509,L0040,L0040_OP003,3,T12,65.6331,65.8833,66.3333,0.2502,0.45
baseline,EDD,EVT000510,L0003,L0003_OP009,9,T02,69.3667,69.3667,70.2834,0.0,0.9167
baseline,EDD,EVT000511,L0058,L0058_OP007,7,T13,64.0331,66.3667,66.9,2.3336,0.5333
baseline,EDD,EVT000512,L0047,L0047_OP011,11,T14,65.95,66.8833,67.2333,0.9333,0.35
baseline,EDD,EVT000513,L0032,L0032_OP011,11,T10,68.4833,68.4833,68.7833,0.0,0.3
baseline,EDD,EVT000514,L0017,L0017_OP005,5,T09,68.6499,68.6499,69.9999,0.0,1.35
baseline,EDD,EVT000515,L0038,L0038_OP007,7,T11,67.8,68.0834,68.3667,0.2834,0.2833
baseline,EDD,EVT000516,L0072,L0072_OP013,13,T01,68.0834,68.1833,68.8,0.0999,0.6167
baseline,EDD,EVT000517,L0062,L0062_OP007,7,T07,67.7499,68.4833,69.1166,0.7334,0.6333
baseline,EDD,EVT000518,L0027,L0027_OP010,10,T05,66.8833,68.6,69.2,1.7167,0.6
baseline,EDD,EVT000519,L0018,L0018_OP002,2,T06,46.9998,68.6499,70.0832,21.6501,1.4333
baseline,EDD,EVT000520,L0042,L0042_OP012,12,T03,68.1833,68.9167,69.25,0.7334,0.3333
baseline,EDD,EVT000521,L0078,L0078_OP006,6,T04,67.6666,69.3667,69.9167,1.7001,0.55
baseline,EDD,EVT000522,L0017,L0017_OP006,6,T00,69.9999,69.9999,70.7166,0.0,0.7167
baseline,EDD,EVT000523,L0062,L0062_OP008,8,T12,69.1166,69.1166,69.4499,0.0,0.3333
baseline,EDD,EVT000524,L0072,L0072_OP014,14,T08,68.8,68.8,69.35,0.0,0.55
baseline,EDD,EVT000525,L0043,L0043_OP004,4,T13,61.9333,66.9,67.5667,4.9667,0.6667
baseline,EDD,EVT000526,L0078,L0078_OP007,7,T14,69.9167,69.9167,70.4,0.0,0.4833
baseline,EDD,EVT000527,L0047,L0047_OP012,12,T11,67.2333,68.3667,68.7334,1.1334,0.3667
baseline,EDD,EVT000528,L0027,L0027_OP011,11,T10,69.2,69.2,69.55,0.0,0.35
baseline,EDD,EVT000529,L0032,L0032_OP012,12,T01,68.7833,68.8,69.1,0.0167,0.3
baseline,EDD,EVT000530,L0023,L0023_OP004,4,T07,56.8166,69.1166,69.6499,12.3,0.5333
baseline,EDD,EVT000531,L0058,L0058_OP008,8,T05,66.9,69.2,69.4,2.3,0.2
baseline,EDD,EVT000532,L0003,L0003_OP010,10,T03,70.2834,70.2834,71.5667,0.0,1.2833
baseline,EDD,EVT000533,L0073,L0073_OP003,3,T04,65.8833,69.9167,70.2,4.0334,0.2833
baseline,EDD,EVT000534,L0013,L0013_OP005,5,T09,65.9831,69.9999,70.6332,4.0168,0.6333
baseline,EDD,EVT000535,L0028,L0028_OP003,3,T06,62.1,70.0832,70.5665,7.9832,0.4833
baseline,EDD,EVT000536,L0042,L0042_OP013,13,T02,69.25,70.2834,70.9501,1.0334,0.6667
baseline,EDD,EVT000537,L0027,L0027_OP012,12,T11,69.55,69.55,69.8333,0.0,0.2833
baseline,EDD,EVT000538,L0067,L0067_OP013,13,T01,67.1666,69.1,69.3833,1.9334,0.2833
baseline,EDD,EVT000539,L0038,L0038_OP008,8,T08,68.3667,69.35,70.0,0.9833,0.65
baseline,EDD,EVT000540,L0047,L0047_OP013,13,T05,68.7334,69.4,69.6833,0.6666,0.2833
baseline,EDD,EVT000541,L0042,L0042_OP014,14,T12,70.9501,70.9501,71.2668,0.0,0.3167
baseline,EDD,EVT000542,L0062,L0062_OP009,9,T10,69.4499,69.55,69.8667,0.1001,0.3167
baseline,EDD,EVT000543,L0050,L0050_OP002,2,T07,59.9833,69.6499,70.2666,9.6666,0.6167
baseline,EDD,EVT000544,L0017,L0017_OP007,7,T04,70.7166,70.7166,71.1499,0.0,0.4333
baseline,EDD,EVT000545,L0068,L0068_OP009,9,T06,67.9333,70.5665,70.8165,2.6332,0.25
baseline,EDD,EVT000546,L0072,L0072_OP015,15,T09,69.35,70.6332,70.8499,1.2832,0.2167
baseline,EDD,EVT000547,L0078,L0078_OP008,8,T00,70.4,70.7166,71.2833,0.3166,0.5667
baseline,EDD,EVT000548,L0052,L0052_OP010,10,T02,66.5834,70.9501,71.2001,4.3667,0.25
baseline,EDD,EVT000549,L0032,L0032_OP013,13,T03,69.1,71.5667,71.75,2.4667,0.1833
baseline,EDD,EVT000550,L0062,L0062_OP010,10,T13,69.8667,69.8667,70.0667,0.0,0.2
baseline,EDD,EVT000551,L0027,L0027_OP013,13,T01,69.8333,69.8333,70.3166,0.0,0.4833
baseline,EDD,EVT000552,L0018,L0018_OP003,3,T05,70.0832,70.0832,70.4332,0.0,0.35
baseline,EDD,EVT000553,L0052,L0052_OP011,11,T10,71.2001,71.2001,71.7501,0.0,0.55
baseline,EDD,EVT000554,L0042,L0042_OP015,15,T08,71.2668,71.2668,71.7001,0.0,0.4333
baseline,EDD,EVT000555,L0047,L0047_OP014,14,T07,69.6833,70.2666,70.8999,0.5833,0.6333
baseline,EDD,EVT000556,L0067,L0067_OP014,14,T14,69.3833,70.4,70.8333,1.0167,0.4333
baseline,EDD,EVT000557,L0009,L0009_OP002,2,T06,53.0833,70.8165,71.9998,17.7332,1.1833
baseline,EDD,EVT000558,L0028,L0028_OP004,4,T09,70.5665,70.8499,71.1832,0.2834,0.3333
baseline,EDD,EVT000559,L0029,L0029_OP006,6,T04,68.6,71.1499,71.4999,2.5499,0.35
baseline,EDD,EVT000560,L0023,L0023_OP005,5,T02,69.6499,71.2001,71.5334,1.5502,0.3333
baseline,EDD,EVT000561,L0032,L0032_OP014,14,T12,71.75,71.75,72.0333,0.0,0.2833
baseline,EDD,EVT000562,L0013,L0013_OP006,6,T00,70.6332,71.2833,72.4333,0.6501,1.15
baseline,EDD,EVT000563,L0078,L0078_OP009,9,T03,71.2833,71.75,72.1167,0.4667,0.3667
baseline,EDD,EVT000564,L0052,L0052_OP012,12,T11,71.7501,71.7501,72.0334,0.0,0.2833
baseline,EDD,EVT000565,L0047,L0047_OP015,15,T01,70.8999,70.8999,71.3499,0.0,0.45
baseline,EDD,EVT000566,L0039,L0039_OP001,1,T05,36.0,70.4332,70.7332,34.4332,0.3
baseline,EDD,EVT000567,L0038,L0038_OP009,9,T14,70.0,70.8333,71.35,0.8333,0.5167
baseline,EDD,EVT000568,L0080,L0080_OP002,2,T07,60.5833,70.8999,71.4666,10.3166,0.5667
baseline,EDD,EVT000569,L0048,L0048_OP005,5,T09,55.9167,71.1832,71.4999,15.2665,0.3167
baseline,EDD,EVT000570,L0013,L0013_OP007,7,T04,72.4333,72.4333,73.1,0.0,0.6667
baseline,EDD,EVT000571,L0063,L0063_OP003,3,T02,55.0165,71.5334,72.2001,16.5169,0.6667
baseline,EDD,EVT000572,L0062,L0062_OP011,11,T08,70.0667,71.7001,71.9668,1.6334,0.2667
baseline,EDD,EVT000573,L0043,L0043_OP005,5,T10,67.5667,71.7501,72.2834,4.1834,0.5333
baseline,EDD,EVT000574,L0032,L0032_OP015,15,T06,72.0333,72.0333,72.2833,0.0,0.25
baseline,EDD,EVT000575,L0023,L0023_OP006,6,T03,71.5334,72.1167,72.3167,0.5833,0.2
baseline,EDD,EVT000576,L0027,L0027_OP014,14,T00,70.3166,72.4333,72.7166,2.1167,0.2833
baseline,EDD,EVT000577,L0059,L0059_OP009,9,T05,58.6333,70.7332,71.1999,12.0999,0.4667
baseline,EDD,EVT000578,L0058,L0058_OP009,9,T01,69.4,71.3499,71.5332,1.9499,0.1833
baseline,EDD,EVT000579,L0052,L0052_OP013,13,T14,72.0334,72.0334,72.3001,0.0,0.2667
baseline,EDD,EVT000580,L0027,L0027_OP015,15,T07,72.7166,72.7166,73.2666,0.0,0.55
baseline,EDD,EVT000581,L0029,L0029_OP007,7,T09,71.4999,71.4999,71.9332,0.0,0.4333
baseline,EDD,EVT000582,L0017,L0017_OP008,8,T08,71.1499,71.9668,72.8668,0.8169,0.9
baseline,EDD,EVT000583,L0023,L0023_OP007,7,T12,72.3167,72.3167,72.6334,0.0,0.3167
baseline,EDD,EVT000584,L0078,L0078_OP010,10,T11,72.1167,72.1167,72.3167,0.0,0.2
baseline,EDD,EVT000585,L0033,L0033_OP003,3,T02,60.7999,72.2001,72.8001,11.4002,0.6
baseline,EDD,EVT000586,L0019,L0019_OP002,2,T06,42.6666,72.2833,73.3833,29.6167,1.1
baseline,EDD,EVT000587,L0063,L0063_OP004,4,T10,72.2001,72.2834,72.8667,0.0833,0.5833
baseline,EDD,EVT000588,L0038,L0038_OP010,10,T03,71.35,72.3167,72.8334,0.9667,0.5167
baseline,EDD,EVT000589,L0062,L0062_OP012,12,T04,71.9668,73.1,73.6667,1.1332,0.5667
baseline,EDD,EVT000590,L0019,L0019_OP003,3,T05,73.3833,73.3833,75.0166,0.0,1.6333
baseline,EDD,EVT000591,L0034,L0034_OP002,2,T01,64.6498,71.5332,72.0165,6.8834,0.4833
baseline,EDD,EVT000592,L0052,L0052_OP014,14,T09,72.3001,72.3001,72.9334,0.0,0.6333
baseline,EDD,EVT000593,L0043,L0043_OP006,6,T14,72.2834,72.3001,72.5668,0.0167,0.2667
baseline,EDD,EVT000594,L0062,L0062_OP013,13,T11,73.6667,73.6667,73.9167,0.0,0.25
baseline,EDD,EVT000595,L0029,L0029_OP008,8,T00,71.9332,72.7166,73.1666,0.7834,0.45
baseline,EDD,EVT000596,L0053,L0053_OP005,5,T02,54.1334,72.8001,73.2334,18.6667,0.4333
baseline,EDD,EVT000597,L0017,L0017_OP009,9,T03,72.8668,72.8668,73.8335,0.0,0.9667
baseline,EDD,EVT000598,L0058,L0058_OP010,10,T10,71.5332,72.8667,73.35,1.3335,0.4833
baseline,EDD,EVT000599,L0067,L0067_OP015,15,T08,70.8333,72.8668,73.1835,2.0335,0.3167
baseline,EDD,EVT000600,L0038,L0038_OP011,11,T07,72.8334,73.2666,73.7999,0.4332,0.5333
baseline,EDD,EVT000601,L0078,L0078_OP011,11,T06,72.3167,73.3833,73.8833,1.0666,0.5
baseline,EDD,EVT000602,L0014,L0014_OP001,1,T04,6.0,73.6667,75.0834,67.6667,1.4167
baseline,EDD,EVT000603,L0017,L0017_OP010,10,T01,73.8335,73.8335,74.9835,0.0,1.15
baseline,EDD,EVT000604,L0062,L0062_OP014,14,T14,73.9167,73.9167,74.1167,0.0,0.2
baseline,EDD,EVT000605,L0038,L0038_OP012,12,T09,73.7999,73.7999,74.1332,0.0,0.3333
baseline,EDD,EVT000606,L0078,L0078_OP012,12,T08,73.8833,73.8833,74.0833,0.0,0.2
baseline,EDD,EVT000607,L0073,L0073_OP004,4,T02,70.2,73.2334,73.6334,3.0334,0.4
baseline,EDD,EVT000608,L0023,L0023_OP008,8,T10,72.6334,73.35,73.7333,0.7166,0.3833
baseline,EDD,EVT000609,L0052,L0052_OP015,15,T07,72.9334,73.7999,74.1999,0.8665,0.4
baseline,EDD,EVT000610,L0013,L0013_OP008,8,T03,73.1,73.8335,74.3835,0.7335,0.55
baseline,EDD,EVT000611,L0063,L0063_OP005,5,T06,72.8667,73.8833,74.3833,1.0166,0.5
baseline,EDD,EVT000612,L0080,L0080_OP003,3,T11,71.4666,73.9167,74.4667,2.4501,0.55
baseline,EDD,EVT000613,L0043,L0043_OP007,7,T05,72.5668,75.0166,75.6666,2.4498,0.65
baseline,EDD,EVT000614,L0070,L0070_OP001,1,T04,18.0,75.0834,75.5334,57.0834,0.45
baseline,EDD,EVT000615,L0038,L0038_OP013,13,T13,74.1332,74.1332,74.6165,0.0,0.4833
baseline,EDD,EVT000616,L0062,L0062_OP015,15,T02,74.1167,74.1167,74.35,0.0,0.2333
baseline,EDD,EVT000617,L0039,L0039_OP002,2,T10,70.7332,73.7333,74.2333,3.0001,0.5
baseline,EDD,EVT000618,L0013,L0013_OP009,9,T08,74.3835,74.3835,75.6335,0.0,1.25
baseline,EDD,EVT000619,L0063,L0063_OP006,6,T14,74.3833,74.3833,74.7666,0.0,0.3833
baseline,EDD,EVT000620,L0023,L0023_OP009,9,T09,73.7333,74.1332,74.4165,0.3999,0.2833
baseline,EDD,EVT000621,L0058,L0058_OP011,11,T07,73.35,74.1999,74.5166,0.8499,0.3167
baseline,EDD,EVT000622,L0049,L0049_OP002,2,T06,64.1831,74.3833,74.6666,10.2002,0.2833
baseline,EDD,EVT000623,L0053,L0053_OP006,6,T03,73.2334,74.3835,74.5668,1.1501,0.1833
baseline,EDD,EVT000624,L0078,L0078_OP013,13,T01,74.0833,74.9835,75.5668,0.9002,0.5833
baseline,EDD,EVT000625,L0079,L0079_OP003,3,T05,37.25,75.6666,76.2499,38.4166,0.5833
baseline,EDD,EVT000626,L0054,L0054_OP002,2,T10,64.9831,74.2333,74.6333,9.2502,0.4
baseline,EDD,EVT000627,L0078,L0078_OP014,14,T02,75.5668,75.5668,75.7835,0.0,0.2167
